"id","set","category","relative_file","source_rect","grid","visible_pixels","has_hot_pink"
"object_0404_x33_y290_w15_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0404_x33_y290_w15_h14.png","System.Collections.Specialized.OrderedDictionary",,"143","True"
"object_0405_x49_y290_w14_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0405_x49_y290_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"130","True"
"object_0406_x65_y292_w18_h8","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0406_x65_y292_w18_h8.png","System.Collections.Specialized.OrderedDictionary",,"44","True"
"object_0407_x104_y292_w1_h1","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0407_x104_y292_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0408_x106_y292_w2_h1","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0408_x106_y292_w2_h1.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0409_x109_y293_w1_h1","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0409_x109_y293_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0410_x104_y293_w12_h7","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0410_x104_y293_w12_h7.png","System.Collections.Specialized.OrderedDictionary",,"25","True"
"object_0411_x13_y294_w1_h1","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0411_x13_y294_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0412_x145_y294_w4_h5","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0412_x145_y294_w4_h5.png","System.Collections.Specialized.OrderedDictionary",,"6","False"
"object_0413_x178_y296_w4_h3","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0413_x178_y296_w4_h3.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0414_x142_y298_w1_h1","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0414_x142_y298_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0415_x139_y299_w1_h1","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0415_x139_y299_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0416_x102_y300_w1_h1","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0416_x102_y300_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0417_x14_y301_w1_h1","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0417_x14_y301_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0418_x1_y307_w15_h45","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0418_x1_y307_w15_h45.png","System.Collections.Specialized.OrderedDictionary",,"434","False"
"object_0419_x17_y307_w15_h13","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0419_x17_y307_w15_h13.png","System.Collections.Specialized.OrderedDictionary",,"133","False"
"object_0420_x33_y308_w15_h12","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0420_x33_y308_w15_h12.png","System.Collections.Specialized.OrderedDictionary",,"126","False"
"object_0421_x49_y308_w13_h12","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0421_x49_y308_w13_h12.png","System.Collections.Specialized.OrderedDictionary",,"118","False"
"object_0422_x68_y320_w8_h16","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0422_x68_y320_w8_h16.png","System.Collections.Specialized.OrderedDictionary",,"113","False"
"object_0423_x116_y320_w8_h16","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0423_x116_y320_w8_h16.png","System.Collections.Specialized.OrderedDictionary",,"113","True"
"object_0424_x180_y320_w8_h16","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0424_x180_y320_w8_h16.png","System.Collections.Specialized.OrderedDictionary",,"113","True"
"object_0425_x19_y321_w10_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0425_x19_y321_w10_h15.png","System.Collections.Specialized.OrderedDictionary",,"113","False"
"object_0426_x49_y321_w13_h31","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0426_x49_y321_w13_h31.png","System.Collections.Specialized.OrderedDictionary",,"303","False"
"object_0427_x131_y321_w10_h15","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0427_x131_y321_w10_h15.png","System.Collections.Specialized.OrderedDictionary",,"113","True"
"object_0428_x163_y321_w10_h15","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0428_x163_y321_w10_h15.png","System.Collections.Specialized.OrderedDictionary",,"113","True"
"object_0429_x35_y323_w10_h13","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0429_x35_y323_w10_h13.png","System.Collections.Specialized.OrderedDictionary",,"105","False"
"object_0430_x147_y323_w10_h13","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0430_x147_y323_w10_h13.png","System.Collections.Specialized.OrderedDictionary",,"105","True"
"object_0431_x87_y327_w3_h5","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0431_x87_y327_w3_h5.png","System.Collections.Specialized.OrderedDictionary",,"15","False"
"object_0432_x101_y327_w7_h5","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0432_x101_y327_w7_h5.png","System.Collections.Specialized.OrderedDictionary",,"24","False"
"object_0433_x87_y333_w3_h2","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0433_x87_y333_w3_h2.png","System.Collections.Specialized.OrderedDictionary",,"6","False"
"object_0434_x103_y333_w3_h2","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0434_x103_y333_w3_h2.png","System.Collections.Specialized.OrderedDictionary",,"6","False"
"object_0435_x17_y337_w13_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0435_x17_y337_w13_h15.png","System.Collections.Specialized.OrderedDictionary",,"178","False"
"object_0436_x32_y337_w15_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0436_x32_y337_w15_h15.png","System.Collections.Specialized.OrderedDictionary",,"185","False"
"object_0437_x1_y354_w14_h30","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0437_x1_y354_w14_h30.png","System.Collections.Specialized.OrderedDictionary",,"262","True"
"object_0438_x17_y354_w14_h30","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0438_x17_y354_w14_h30.png","System.Collections.Specialized.OrderedDictionary",,"262","True"
"object_0439_x34_y354_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0439_x34_y354_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"100","False"
"object_0440_x65_y354_w14_h30","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0440_x65_y354_w14_h30.png","System.Collections.Specialized.OrderedDictionary",,"262","True"
"object_0441_x81_y354_w14_h30","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0441_x81_y354_w14_h30.png","System.Collections.Specialized.OrderedDictionary",,"262","True"
"object_0442_x99_y354_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0442_x99_y354_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"100","False"
"object_0443_x115_y354_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0443_x115_y354_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"100","False"
"object_0444_x131_y354_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0444_x131_y354_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"100","False"
"object_0445_x147_y354_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0445_x147_y354_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"100","False"
"object_0446_x161_y354_w14_h30","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0446_x161_y354_w14_h30.png","System.Collections.Specialized.OrderedDictionary",,"246","True"
"object_0447_x177_y354_w14_h30","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0447_x177_y354_w14_h30.png","System.Collections.Specialized.OrderedDictionary",,"246","True"
"object_0448_x193_y368_w13_h16","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0448_x193_y368_w13_h16.png","System.Collections.Specialized.OrderedDictionary",,"146","True"
"object_0449_x33_y369_w13_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0449_x33_y369_w13_h15.png","System.Collections.Specialized.OrderedDictionary",,"155","True"
"object_0450_x49_y369_w13_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0450_x49_y369_w13_h15.png","System.Collections.Specialized.OrderedDictionary",,"155","True"
"object_0451_x113_y369_w13_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0451_x113_y369_w13_h15.png","System.Collections.Specialized.OrderedDictionary",,"155","True"
"object_0452_x129_y369_w13_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0452_x129_y369_w13_h15.png","System.Collections.Specialized.OrderedDictionary",,"155","True"
"object_0453_x145_y369_w13_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0453_x145_y369_w13_h15.png","System.Collections.Specialized.OrderedDictionary",,"149","True"
"object_0454_x2_y385_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0454_x2_y385_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"121","True"
"object_0455_x18_y385_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0455_x18_y385_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"121","True"
"object_0456_x34_y385_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0456_x34_y385_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"121","True"
"object_0457_x50_y385_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0457_x50_y385_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"121","True"
"object_0458_x66_y385_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0458_x66_y385_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"120","True"
"object_0459_x82_y385_w12_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0459_x82_y385_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"121","True"
"object_0460_x1_y400_w14_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0460_x1_y400_w14_h15.png","System.Collections.Specialized.OrderedDictionary",,"151","True"
"object_0461_x33_y400_w14_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0461_x33_y400_w14_h15.png","System.Collections.Specialized.OrderedDictionary",,"145","True"
"object_0462_x49_y400_w14_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0462_x49_y400_w14_h15.png","System.Collections.Specialized.OrderedDictionary",,"143","True"
"object_0463_x17_y401_w14_h15","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0463_x17_y401_w14_h15.png","System.Collections.Specialized.OrderedDictionary",,"143","True"
"object_0464_x40_y412_w3_h1","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0464_x40_y412_w3_h1.png","System.Collections.Specialized.OrderedDictionary",,"3","True"
"object_0465_x57_y412_w1_h1","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0465_x57_y412_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0466_x8_y413_w3_h1","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0466_x8_y413_w3_h1.png","System.Collections.Specialized.OrderedDictionary",,"3","True"
"object_0467_x25_y413_w1_h1","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0467_x25_y413_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0468_x41_y414_w1_h1","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0468_x41_y414_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0469_x9_y415_w1_h1","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0469_x9_y415_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0470_x97_y418_w14_h14","connected_objects","npc_machine_frames","connected_objects/npc_machine_frames/object_0470_x97_y418_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"158","False"
